timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
29767,0.00,-0.99,-0.09,-0.37,0.12,-0.06,-66.00,11.00,49.00,side_right
29873,-0.00,-0.99,-0.08,2.20,-0.43,0.12,-66.00,12.00,47.00,side_right
29966,0.00,-0.99,-0.09,-0.24,0.43,-0.31,-67.00,11.00,46.00,side_right
30072,0.00,-0.99,-0.09,1.89,-0.24,0.37,-68.00,12.00,50.00,side_right
30165,-0.00,-0.99,-0.09,0.06,0.31,0.12,-68.00,14.00,49.00,side_right
30271,-0.00,-0.99,-0.09,-0.73,0.31,-0.31,-68.00,12.00,52.00,side_right
30364,0.00,-0.99,-0.09,-7.14,-1.04,8.36,-67.00,13.00,48.00,side_right
30471,0.01,-0.99,-0.09,-5.98,0.31,0.00,-65.00,14.00,51.00,side_right
30564,0.01,-1.00,-0.06,-13.55,-2.93,-0.12,-68.00,12.00,51.00,side_right
30670,0.01,-1.00,-0.05,-10.74,-1.10,-0.06,-69.00,16.00,53.00,side_right
30763,0.01,-1.00,-0.04,-0.24,0.18,-0.12,-67.00,12.00,51.00,side_right
30869,0.01,-1.00,-0.04,-0.55,0.24,-0.06,-67.00,14.00,55.00,side_right
30962,0.01,-1.00,-0.03,-1.04,0.18,-0.06,-64.00,14.00,55.00,side_right
31056,0.01,-1.00,-0.04,2.26,0.24,-0.12,-67.00,12.00,50.00,side_right
31162,0.01,-1.00,-0.04,0.00,0.18,-0.06,-66.00,14.00,54.00,side_right
31255,0.01,-1.00,-0.04,-0.37,0.18,-0.06,-66.00,13.00,48.00,side_right
31361,0.01,-1.00,-0.04,-2.81,0.18,-0.06,-67.00,15.00,54.00,side_right
31454,0.01,-1.00,-0.04,-2.69,0.18,-0.06,-68.00,14.00,46.00,side_right
31560,0.01,-1.00,-0.03,0.67,0.18,-0.06,-65.00,14.00,58.00,side_right
31653,0.01,-1.00,-0.04,1.16,0.18,-0.18,-69.00,12.00,47.00,side_right
31759,0.01,-1.00,-0.04,1.89,0.24,-0.12,-67.00,12.00,48.00,side_right
31852,0.01,-1.00,-0.04,-1.71,0.31,0.00,-66.00,12.00,48.00,side_right
31958,0.01,-1.00,-0.03,1.10,0.24,-0.06,-65.00,13.00,52.00,side_right
32051,0.01,-1.00,-0.03,-0.43,0.18,-0.06,-67.00,14.00,54.00,side_right
32157,0.01,-1.00,-0.03,1.59,0.18,0.00,-67.00,14.00,54.00,side_right
32250,0.01,-1.00,-0.03,3.30,-2.26,-0.18,-67.00,12.00,52.00,side_right
32356,0.01,-1.00,-0.04,2.14,-2.26,-0.18,-68.00,12.00,51.00,side_right
32450,0.01,-1.00,-0.04,0.55,-1.28,0.00,-66.00,15.00,51.00,side_right
32543,0.01,-1.00,-0.05,3.11,0.24,-0.12,-66.00,13.00,51.00,side_right
32649,0.01,-1.00,-0.05,-1.28,0.18,-0.06,-65.00,12.00,49.00,side_right
32742,0.01,-1.00,-0.05,-0.92,0.18,-0.06,-66.00,13.00,53.00,side_right
32848,0.01,-1.00,-0.05,5.13,-7.93,-0.55,-68.00,13.00,55.00,side_right
32941,0.01,-1.00,-0.06,-0.12,0.24,-0.12,-68.00,15.00,53.00,side_right
33047,0.01,-1.00,-0.06,-0.37,0.31,-0.18,-68.00,15.00,51.00,side_right
33140,0.01,-1.00,-0.06,-2.14,0.18,0.00,-68.00,15.00,50.00,side_right
33246,0.01,-1.00,-0.05,-0.92,0.31,-0.06,-68.00,14.00,51.00,side_right
33339,0.01,-1.00,-0.06,-5.31,4.58,0.12,-65.00,12.00,49.00,side_right
33445,0.01,-1.00,-0.05,-0.92,4.64,0.12,-66.00,14.00,49.00,side_right
33538,0.01,-1.00,-0.04,0.98,0.18,-0.12,-68.00,14.00,50.00,side_right
33644,0.01,-1.00,-0.04,-0.85,0.24,0.00,-66.00,12.00,53.00,side_right
33737,0.01,-1.00,-0.05,-0.92,4.09,0.06,-67.00,12.00,48.00,side_right
33830,0.01,-1.00,-0.04,-0.43,1.77,0.00,-66.00,12.00,48.00,side_right
33936,0.01,-1.00,-0.04,-2.87,2.69,-0.06,-65.00,13.00,49.00,side_right
34030,0.01,-1.00,-0.03,-0.67,0.18,0.00,-65.00,13.00,49.00,side_right
34136,0.01,-1.00,-0.03,-0.85,0.18,0.00,-66.00,13.00,44.00,side_right
34229,0.01,-1.00,-0.03,1.65,0.18,-0.06,-65.00,12.00,53.00,side_right
34335,0.01,-1.00,-0.04,3.17,0.24,-0.12,-67.00,12.00,50.00,side_right
34428,0.01,-1.00,-0.04,-1.28,0.12,-0.06,-67.00,12.00,53.00,side_right
34534,0.01,-1.00,-0.04,5.74,0.18,-0.12,-67.00,15.00,55.00,side_right
34628,0.01,-1.00,-0.05,10.07,0.18,-0.18,-68.00,14.00,53.00,side_right
34734,0.01,-1.00,-0.07,7.45,0.92,-0.06,-68.00,12.00,52.00,side_right
34827,0.01,-0.99,-0.08,4.33,0.31,-0.12,-66.00,12.00,51.00,side_right
34920,0.01,-0.99,-0.08,3.05,0.24,-0.06,-67.00,12.00,52.00,side_right
35026,0.01,-0.99,-0.09,3.42,0.12,-0.06,-68.00,15.00,50.00,side_right
35119,0.01,-0.99,-0.09,-2.50,0.18,-0.06,-68.00,13.00,48.00,side_right
35225,0.01,-0.99,-0.08,-1.83,0.24,-0.12,-67.00,14.00,48.00,side_right
