timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
27025,-0.98,-0.01,0.03,3.23,-0.31,-1.34,-48.00,50.00,35.00,sitting_up
27118,-0.98,-0.00,0.03,-1.34,-0.79,1.28,-51.00,49.00,33.00,sitting_up
27224,-0.97,-0.00,0.04,-4.88,-5.19,-0.49,-50.00,50.00,36.00,sitting_up
27317,-0.98,-0.01,0.03,-9.77,-2.50,0.31,-50.00,51.00,36.00,sitting_up
27424,-0.98,-0.01,0.01,1.59,-6.04,-0.73,-50.00,51.00,36.00,sitting_up
27517,-0.98,-0.01,0.00,2.44,-0.67,-0.61,-48.00,51.00,36.00,sitting_up
27610,-0.98,-0.01,-0.00,0.31,-3.54,-1.65,-50.00,52.00,37.00,sitting_up
27716,-0.98,-0.00,-0.00,-3.78,0.49,-0.49,-47.00,50.00,32.00,sitting_up
27809,-0.98,-0.00,0.01,2.38,3.48,-1.71,-46.00,52.00,37.00,sitting_up
27915,-0.98,-0.01,0.01,-3.78,-0.79,0.92,-49.00,50.00,33.00,sitting_up
28008,-0.98,-0.01,0.00,4.58,-0.31,-2.08,-47.00,51.00,32.00,sitting_up
28114,-0.98,-0.00,-0.00,-0.06,-0.85,-0.67,-48.00,52.00,32.00,sitting_up
28207,-0.98,0.00,0.01,11.23,-4.94,-1.10,-47.00,51.00,34.00,sitting_up
28313,-0.98,-0.01,-0.02,-15.87,6.84,-2.87,-50.00,52.00,33.00,sitting_up
28406,-0.98,0.00,-0.01,-13.98,5.62,-2.62,-47.00,51.00,31.00,sitting_up
28512,-0.98,0.01,0.00,-9.95,2.75,0.73,-49.00,51.00,33.00,sitting_up
28604,-0.98,-0.00,0.00,-1.89,0.79,1.53,-48.00,51.00,42.00,sitting_up
28710,-0.98,0.00,0.00,-2.99,3.23,-0.12,-50.00,51.00,36.00,sitting_up
28803,-0.98,-0.00,0.01,-1.40,0.67,0.00,-47.00,49.00,37.00,sitting_up
28909,-0.98,0.00,0.01,-2.01,-0.31,-0.73,-46.00,50.00,33.00,sitting_up
29002,-0.98,0.00,0.01,-5.98,0.00,0.12,-49.00,52.00,30.00,sitting_up
29108,-0.98,-0.00,0.01,-5.49,2.26,-0.12,-47.00,52.00,32.00,sitting_up
29201,-0.98,-0.00,0.01,-8.24,-0.79,-0.06,-45.00,53.00,34.00,sitting_up
29294,-0.98,0.00,0.01,-12.82,0.79,-1.10,-48.00,52.00,35.00,sitting_up
29400,-0.98,-0.00,0.01,-6.71,1.53,-0.49,-45.00,51.00,33.00,sitting_up
29493,-0.98,0.00,0.01,-4.94,-0.37,-0.85,-50.00,50.00,35.00,sitting_up
29599,-0.98,0.00,0.01,-0.85,-0.61,0.37,-45.00,51.00,37.00,sitting_up
29692,-0.98,0.00,0.01,-3.91,-0.73,-0.24,-47.00,51.00,35.00,sitting_up
29798,-0.98,0.00,0.01,-3.42,-1.71,-0.37,-46.00,48.00,36.00,sitting_up
29891,-0.98,0.00,0.01,-2.56,-0.92,0.98,-46.00,53.00,33.00,sitting_up
29997,-0.98,0.00,0.00,0.79,-2.01,0.85,-48.00,50.00,32.00,sitting_up
30090,-0.98,0.00,0.00,0.67,-1.04,0.24,-46.00,51.00,35.00,sitting_up
30196,-0.98,0.00,0.00,-1.40,-1.89,0.06,-49.00,52.00,33.00,sitting_up
30289,-0.98,-0.00,-0.01,3.05,-6.16,1.34,-47.00,51.00,32.00,sitting_up
30395,-0.98,-0.00,-0.02,4.15,-0.73,1.22,-50.00,51.00,34.00,sitting_up
30488,-0.98,-0.00,-0.02,-0.37,-1.95,0.49,-46.00,55.00,34.00,sitting_up
30582,-0.98,-0.01,-0.03,1.10,-1.65,0.31,-48.00,51.00,34.00,sitting_up
30688,-0.98,-0.01,-0.03,1.34,-0.31,-0.18,-48.00,50.00,30.00,sitting_up
30781,-0.98,-0.00,-0.03,0.00,-1.04,0.06,-46.00,52.00,31.00,sitting_up
30887,-0.98,-0.01,-0.03,-0.73,-0.85,-0.49,-49.00,50.00,26.00,sitting_up
30981,-0.98,-0.01,-0.03,-1.34,-0.12,-0.43,-49.00,51.00,32.00,sitting_up
31087,-0.98,-0.00,-0.03,1.28,-2.20,0.24,-47.00,52.00,32.00,sitting_up
31180,-0.98,-0.01,-0.04,0.67,-0.92,0.37,-47.00,51.00,32.00,sitting_up
31286,-0.98,-0.01,-0.04,-0.43,1.53,-0.92,-47.00,50.00,32.00,sitting_up
31379,-0.98,-0.01,-0.03,3.11,5.43,-1.65,-49.00,51.00,31.00,sitting_up
31485,-0.98,0.00,-0.01,4.03,8.67,-1.04,-50.00,50.00,30.00,sitting_up
31578,-0.98,-0.00,-0.00,4.46,7.69,-0.12,-46.00,50.00,32.00,sitting_up
31684,-0.98,-0.00,0.01,4.70,5.80,-1.04,-47.00,50.00,35.00,sitting_up
31777,-0.98,-0.00,0.02,0.12,7.75,0.43,-47.00,50.00,35.00,sitting_up
31870,-0.98,0.00,0.03,4.94,4.39,-0.43,-48.00,51.00,32.00,sitting_up
31976,-0.98,-0.00,0.04,18.37,1.89,0.67,-50.00,50.00,37.00,sitting_up
32069,-0.98,-0.00,0.03,17.09,1.53,0.00,-47.00,48.00,41.00,sitting_up
32175,-0.97,-0.00,0.04,6.29,2.01,0.43,-47.00,51.00,34.00,sitting_up
32268,-0.98,-0.01,0.03,15.50,-2.50,0.43,-48.00,51.00,31.00,sitting_up
32375,-0.98,-0.01,0.03,14.53,0.85,0.61,-49.00,50.00,34.00,sitting_up
32468,-0.98,-0.01,0.04,-3.11,1.59,0.00,-50.00,53.00,26.00,sitting_up
32574,-0.97,-0.01,0.04,-2.99,-0.55,-0.61,-48.00,47.00,41.00,sitting_up
32667,-0.97,-0.01,0.04,-1.83,0.37,-0.49,-50.00,54.00,34.00,sitting_up
32773,-0.98,-0.01,0.03,-0.18,2.93,-0.85,-50.00,51.00,34.00,sitting_up
32866,-0.98,-0.01,0.04,-0.06,2.56,-0.85,-50.00,51.00,35.00,sitting_up
32972,-0.98,-0.00,0.05,-7.26,7.39,0.85,-48.00,51.00,36.00,sitting_up
33065,-0.97,-0.00,0.06,5.31,4.15,1.10,-47.00,50.00,35.00,sitting_up
33158,-0.97,-0.01,0.06,2.38,0.24,0.06,-48.00,51.00,31.00,sitting_up
33264,-0.97,-0.01,0.06,0.67,1.95,0.00,-48.00,50.00,33.00,sitting_up
33357,-0.97,-0.01,0.07,-0.85,1.95,-0.12,-49.00,51.00,38.00,sitting_up
33463,-0.97,-0.01,0.07,-0.98,-1.10,0.12,-48.00,51.00,30.00,sitting_up
33556,-0.97,-0.01,0.07,-0.31,1.10,0.61,-48.00,51.00,33.00,sitting_up
33662,-0.97,-0.01,0.07,-0.67,2.93,-0.67,-47.00,51.00,38.00,sitting_up
33756,-0.97,-0.01,0.07,-5.49,4.46,0.61,-50.00,51.00,33.00,sitting_up
33862,-0.97,-0.01,0.09,-2.93,6.84,0.18,-49.00,52.00,36.00,sitting_up
33955,-0.97,-0.01,0.10,-2.14,7.93,0.31,-48.00,51.00,37.00,sitting_up
34061,-0.97,-0.01,0.11,-1.16,4.39,1.04,-49.00,49.00,35.00,sitting_up
34154,-0.97,-0.01,0.12,1.10,2.69,-0.06,-47.00,51.00,38.00,sitting_up
34247,-0.97,-0.01,0.12,-0.73,4.33,-0.06,-48.00,50.00,37.00,sitting_up
34353,-0.97,-0.01,0.13,-0.55,-0.31,0.79,-50.00,50.00,38.00,sitting_up
34446,-0.97,-0.01,0.12,0.12,-0.79,-0.12,-50.00,53.00,38.00,sitting_up
34552,-0.97,-0.01,0.12,0.00,0.12,-0.37,-48.00,49.00,37.00,sitting_up
34645,-0.97,-0.01,0.12,1.89,-0.37,0.18,-50.00,50.00,43.00,sitting_up
34751,-0.97,-0.01,0.12,1.16,-2.44,-0.12,-49.00,51.00,36.00,sitting_up
34844,-0.97,-0.02,0.12,-0.55,-4.09,0.55,-48.00,51.00,31.00,sitting_up
34950,-0.97,-0.01,0.10,-1.40,-10.01,-0.85,-49.00,52.00,41.00,sitting_up
35043,-0.97,-0.02,0.08,-2.32,-9.22,0.79,-50.00,49.00,38.00,sitting_up
35149,-0.97,-0.02,0.06,-1.10,-10.38,0.00,-50.00,50.00,36.00,sitting_up
35242,-0.97,-0.02,0.05,-2.01,-9.16,0.67,-48.00,51.00,35.00,sitting_up
35348,-0.98,-0.01,0.03,-2.32,-7.87,0.06,-48.00,52.00,34.00,sitting_up
35442,-0.98,-0.01,0.01,-3.05,-7.57,-1.22,-50.00,51.00,37.00,sitting_up
35535,-0.98,-0.02,0.01,-1.34,-4.64,-0.55,-46.00,50.00,34.00,sitting_up
35641,-0.98,-0.01,-0.00,2.93,-4.64,-0.43,-48.00,51.00,34.00,sitting_up
35734,-0.98,-0.01,-0.01,-1.28,-3.97,-0.73,-47.00,52.00,31.00,sitting_up
35840,-0.98,-0.01,-0.02,-5.25,-3.11,-0.12,-49.00,51.00,30.00,sitting_up
35933,-0.98,-0.01,-0.02,-3.48,-2.08,0.18,-48.00,51.00,29.00,sitting_up
36039,-0.98,-0.01,-0.03,-1.53,-2.99,0.31,-48.00,50.00,33.00,sitting_up
36132,-0.98,-0.01,-0.03,-3.36,-3.17,-0.92,-48.00,52.00,29.00,sitting_up
36238,-0.98,-0.01,-0.04,-5.25,-0.98,0.06,-48.00,52.00,28.00,sitting_up
36331,-0.98,-0.01,-0.04,0.49,6.47,2.32,-50.00,50.00,36.00,sitting_up
36437,-0.98,-0.01,-0.03,-2.50,-0.24,1.40,-48.00,52.00,32.00,sitting_up
36530,-0.98,-0.01,-0.04,-3.30,-1.59,-0.49,-49.00,51.00,34.00,sitting_up
36636,-0.98,-0.01,-0.04,2.32,-0.98,-2.08,-47.00,49.00,31.00,sitting_up
36729,-0.98,-0.01,-0.04,3.36,0.49,-0.31,-47.00,51.00,31.00,sitting_up
36835,-0.98,-0.01,-0.05,18.55,-4.15,-0.43,-48.00,50.00,27.00,sitting_up
