timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
25797,0.72,0.28,0.65,-0.79,2.01,-2.26,9.00,-14.00,45.00,unknown
25903,0.73,0.25,0.64,-0.37,0.24,-1.95,8.00,-14.00,46.00,unknown
25996,0.72,0.29,0.64,0.31,0.98,0.92,8.00,-15.00,44.00,unknown
26102,0.73,0.26,0.64,1.59,0.24,-0.12,8.00,-15.00,43.00,unknown
26194,0.73,0.28,0.64,-0.06,0.67,0.98,12.00,-17.00,48.00,unknown
26300,0.73,0.27,0.65,0.61,-0.37,1.10,10.00,-14.00,50.00,unknown
26392,0.73,0.25,0.63,-0.24,1.83,-2.08,9.00,-13.00,46.00,unknown
26498,0.73,0.26,0.65,-0.55,0.31,-0.73,10.00,-14.00,47.00,unknown
26591,0.73,0.26,0.64,0.06,0.37,-1.34,9.00,-15.00,50.00,unknown
26697,0.73,0.26,0.64,-1.46,1.10,-0.24,9.00,-15.00,44.00,unknown
26790,0.73,0.26,0.63,-0.31,1.16,-0.37,8.00,-14.00,53.00,unknown
26896,0.73,0.26,0.65,0.98,-0.73,-0.61,11.00,-15.00,46.00,unknown
26989,0.73,0.28,0.64,0.31,0.37,-0.18,9.00,-18.00,42.00,unknown
27095,0.73,0.26,0.65,-0.55,0.98,-0.43,9.00,-16.00,44.00,unknown
27188,0.73,0.26,0.66,-1.53,-0.31,0.00,11.00,-15.00,48.00,unknown
27294,0.73,0.25,0.64,-1.28,1.59,-1.40,8.00,-15.00,45.00,unknown
27387,0.73,0.26,0.64,-0.49,-0.79,0.24,12.00,-13.00,51.00,unknown
27493,0.73,0.26,0.64,0.31,-0.43,1.34,8.00,-18.00,46.00,unknown
27586,0.73,0.26,0.63,-1.04,1.71,-0.31,10.00,-15.00,44.00,unknown
27692,0.73,0.27,0.64,-1.46,0.00,-0.49,10.00,-15.00,47.00,unknown
27785,0.73,0.27,0.63,-1.34,0.98,-0.92,11.00,-18.00,40.00,unknown
27891,0.73,0.26,0.64,-0.79,0.49,-0.61,9.00,-16.00,46.00,unknown
27984,0.73,0.26,0.63,-0.73,0.12,-0.06,11.00,-17.00,49.00,unknown
28077,0.73,0.26,0.63,-0.92,-0.55,-0.49,11.00,-14.00,43.00,unknown
28183,0.73,0.26,0.63,-0.73,1.04,-1.22,10.00,-15.00,44.00,unknown
28276,0.73,0.26,0.64,-0.98,0.31,-0.67,10.00,-14.00,45.00,unknown
28382,0.73,0.27,0.64,-0.55,-0.12,-0.37,10.00,-14.00,51.00,unknown
28475,0.73,0.26,0.63,-1.10,0.55,-0.67,11.00,-17.00,42.00,unknown
28581,0.73,0.26,0.64,1.22,0.24,-0.24,9.00,-15.00,46.00,unknown
28674,0.74,0.26,0.65,0.06,-0.06,0.24,9.00,-16.00,44.00,unknown
28780,0.73,0.26,0.63,1.34,-2.38,0.85,9.00,-17.00,45.00,unknown
28873,0.73,0.26,0.64,1.10,-1.04,0.73,12.00,-19.00,48.00,unknown
28980,0.73,0.26,0.64,2.08,-0.67,2.50,9.00,-16.00,39.00,unknown
29073,0.73,0.28,0.67,-3.54,0.37,-1.95,9.00,-16.00,45.00,unknown
29179,0.72,0.27,0.65,-0.12,-3.36,2.26,13.00,-16.00,41.00,unknown
29272,0.72,0.26,0.64,-1.16,-1.22,1.28,9.00,-17.00,46.00,unknown
29378,0.74,0.22,0.72,2.08,-4.27,-1.95,14.00,-17.00,47.00,unknown
29471,0.71,0.30,0.63,5.55,7.39,0.18,11.00,-16.00,44.00,unknown
29577,0.73,0.23,0.65,3.97,5.62,2.08,10.00,-18.00,45.00,unknown
29669,0.73,0.24,0.63,2.44,3.17,0.00,11.00,-18.00,46.00,unknown
29774,0.73,0.27,0.62,2.08,-2.44,1.77,9.00,-14.00,51.00,unknown
29867,0.74,0.29,0.72,7.14,-9.09,2.62,9.00,-18.00,50.00,unknown
29973,0.72,0.28,0.72,5.62,0.67,1.10,10.00,-15.00,46.00,unknown
30066,0.73,0.25,0.62,1.71,0.55,-1.71,8.00,-18.00,41.00,unknown
30171,0.73,0.23,0.68,0.43,-2.44,-3.42,11.00,-18.00,45.00,unknown
30264,0.73,0.25,0.66,9.03,0.43,1.16,9.00,-15.00,49.00,unknown
30369,0.73,0.24,0.68,15.01,-1.16,5.37,8.00,-17.00,50.00,unknown
30462,0.73,0.22,0.65,2.81,1.89,-2.81,8.00,-19.00,51.00,unknown
30568,0.73,0.24,0.66,-1.59,-0.85,-7.93,9.00,-16.00,50.00,unknown
30661,0.73,0.21,0.68,0.92,-3.54,-7.14,8.00,-18.00,49.00,unknown
30767,0.73,0.18,0.65,1.40,-1.10,-11.35,7.00,-18.00,48.00,unknown
30860,0.74,0.26,0.73,-22.03,-11.35,-11.60,7.00,-21.00,49.00,unknown
30953,0.73,0.14,0.66,-32.17,1.22,-14.34,6.00,-18.00,49.00,unknown
31059,0.72,0.19,0.64,-31.31,-0.73,-13.85,8.00,-20.00,43.00,unknown
31152,0.75,0.21,0.64,-25.57,3.05,-15.81,8.00,-21.00,42.00,unknown
31258,0.76,0.21,0.66,-19.23,3.17,-21.91,7.00,-19.00,43.00,unknown
31351,0.77,0.13,0.60,-25.70,-0.18,-31.07,5.00,-22.00,43.00,unknown
31457,0.76,0.15,0.64,0.31,-2.50,0.24,5.00,-22.00,37.00,unknown
31550,0.77,0.20,0.69,-4.52,13.49,-14.77,5.00,-22.00,42.00,unknown
31657,0.77,0.21,0.62,-6.90,1.59,1.65,4.00,-24.00,40.00,unknown
