X,Y,Z,label
1.97825,-0.40105,-0.30294,4
1.81002,-0.93687,-0.27999,4
1.81723,-0.92643,-0.29302,4
1.80271,-0.92634,-0.30125,4
1.76709,-0.9357,-0.20301,4
1.77961,-0.92203,-0.19971,4
1.766,-0.93365,-0.22024,4
1.8458,-0.74596,-0.16434,4
1.85927,-0.74844,-0.19287,4
1.84127,-0.75798,-0.17155,4
2.13285,-0.55415,-0.02575,4
2.14104,-0.53146,0.01008,4
2.12668,-0.57938,-0.01512,4
2.08298,-0.99026,0.01795,4
2.11048,-1.01087,0.03488,4
2.10695,-0.99323,0.01604,4
1.79306,-1.06609,-0.2351,4
1.77407,-1.04527,-0.26591,4
1.76222,-1.07026,-0.28429,4
1.72175,-0.35926,-0.72349,4
1.70891,-0.36462,-0.72454,4
1.75323,-0.36921,-0.726,4
1.67027,-0.11613,-0.81789,4
1.67289,-0.14158,-0.83118,4
1.64776,-0.10101,-0.85385,4
1.70494,-0.57665,-0.25392,4
1.72439,-0.56608,-0.28242,4
1.7124,-0.59106,-0.24707,4
1.74448,-1.01617,-0.14585,4
1.75918,-1.0212,-0.15717,4
1.76273,-1.00686,-0.13012,4
1.76184,-0.88372,-0.45985,4
1.7674,-0.86261,-0.45862,4
1.7564,-0.90132,-0.46327,4
1.76377,-0.64056,-0.35382,4
1.75102,-0.64057,-0.33549,4
1.75449,-0.63091,-0.31246,4
1.81358,-0.89866,0.06145,4
1.87206,-0.87621,0.0622,4
1.7999,-0.8887,0.05451,4
1.73403,-0.92767,-0.09667,4
1.74154,-0.90845,-0.05522,4
1.72633,-0.92554,-0.06727,4
1.70797,-0.78097,-0.3529,4
1.72497,-0.7646,-0.3732,4
1.69211,-0.75207,-0.33896,4
1.81202,-0.8046,-0.2557,4
1.81632,-0.79206,-0.23721,4
1.84209,-0.77596,-0.25112,4
1.81704,-0.71703,-0.30731,4
1.84638,-0.74342,-0.32089,4
1.80739,-0.72463,-0.31701,4
1.85397,-0.73411,-0.29016,4
1.81745,-0.74837,-0.28771,4
1.83916,-0.71053,-0.29153,4
1.8283,-0.92813,-0.17199,4
1.81627,-0.91168,-0.14404,4
1.83053,-0.92941,-0.20281,4
1.7585,-0.89336,-0.11899,4
1.75368,-0.91295,-0.12216,4
1.78634,-0.88833,-0.12155,4
1.79923,-0.71773,-0.18207,4
1.78603,-0.67654,-0.1622,4
1.8162,-0.71967,-0.16191,4
1.76751,-0.66842,-0.28214,4
1.75686,-0.68899,-0.2344,4
1.76716,-0.65517,-0.27347,4
1.80197,-0.87551,-0.01572,4
1.7903,-0.883,-0.01847,4
1.83181,-0.89968,-0.03225,4
1.84932,-0.76236,-0.1048,4
1.82162,-0.77391,-0.11729,4
1.86659,-0.77567,-0.11209,4
1.79042,-0.72499,-0.41702,4
1.82084,-0.69575,-0.43399,4
1.76626,-0.72867,-0.41676,4
1.86144,-1.02703,-0.10391,4
1.87351,-1.02715,-0.1061,4
1.85416,-1.00665,-0.11336,4
1.8836,-0.8086,-0.0744,4
1.91814,-0.85188,-0.0741,4
1.8599,-0.85329,-0.09185,4
1.84134,-0.62116,-0.2268,4
1.88816,-0.60125,-0.21219,4
1.84754,-0.62011,-0.23521,4
1.83496,-0.7156,-0.14426,4
1.86123,-0.72455,-0.17156,4
1.88048,-0.72126,-0.14667,4
1.84041,-0.67085,-0.18276,4
1.80829,-0.64961,-0.16068,4
1.81335,-0.7083,-0.21629,4
1.82452,-0.72851,-0.16028,4
1.84798,-0.73848,-0.18885,4
1.83292,-0.72779,-0.15157,4
1.76337,-0.71625,-0.17203,4
1.77633,-0.76572,-0.15563,4
1.78186,-0.73534,-0.192,4
1.78879,-0.48405,-0.34664,4
1.78613,-0.47239,-0.3958,4
1.76288,-0.53358,-0.35007,4
1.75405,-0.47199,-0.34577,4
1.76737,-0.47147,-0.31459,4
1.77003,-0.51536,-0.29315,4
1.74206,-0.75394,-0.20682,4
1.77441,-0.75191,-0.23962,4
1.72727,-0.76332,-0.22776,4
1.8703,-1.00058,-0.08209,4
1.82177,-1.01206,-0.08078,4
1.86677,-0.9942,-0.05767,4
1.86585,-0.92372,0.06358,4
1.84495,-0.92821,0.05412,4
1.86202,-0.87417,0.09015,4
1.77001,-0.69471,-0.00784,4
1.75887,-0.68465,-0.0326,4
1.76434,-0.71004,0.01555,4
1.79421,-0.80209,-0.10536,4
1.78509,-0.82583,-0.10467,4
1.81351,-0.80851,-0.09553,4
1.88744,-1.02022,0.00982,4
1.84019,-1.00051,0.01289,4
1.94505,-1.04507,-0.00378,4
1.89222,-0.82757,0.02332,4
1.88372,-0.84594,0.02293,4
1.84104,-0.83769,0.00893,4
1.84207,-0.54955,-0.10179,4
1.83363,-0.56878,-0.10015,4
1.84785,-0.55695,-0.13868,4
1.75977,-0.26273,-0.38532,4
1.72622,-0.24217,-0.43039,4
1.76408,-0.26605,-0.37805,4
1.70715,-0.20549,-0.53226,4
1.71562,-0.16977,-0.55395,4
1.70852,-0.21556,-0.52632,4
1.75412,-0.56886,-0.32375,4
1.75013,-0.58758,-0.28645,4
1.71431,-0.55726,-0.29298,4
1.78661,-0.85482,-0.2764,4
1.79954,-0.8453,-0.30513,4
1.75915,-0.86474,-0.28266,4
1.7955,-0.84476,-0.3091,4
1.76372,-0.85652,-0.34202,4
1.77487,-0.83062,-0.3275,4
1.80165,-0.76151,-0.24565,4
1.82115,-0.78168,-0.22711,4
1.81511,-0.75259,-0.24499,4
1.78982,-0.95275,-0.21192,4
1.79121,-0.93661,-0.20738,4
1.77581,-0.9406,-0.20816,4
1.7797,-0.92534,-0.18488,4
1.75575,-0.93822,-0.19021,4
1.77126,-0.90493,-0.20549,4
1.77105,-0.80761,-0.16625,4
1.76491,-0.83987,-0.16138,4
1.76034,-0.79246,-0.18146,4
1.75175,-0.85266,-0.13164,4
1.77903,-0.86699,-0.12829,4
1.7513,-0.82195,-0.11017,4
1.76817,-0.7781,-0.1819,4
1.76433,-0.8175,-0.13157,4
1.7701,-0.78672,-0.15863,4
1.79902,-0.79157,-0.1861,4
1.77323,-0.75375,-0.15706,4
1.81223,-0.78791,-0.17049,4
1.79342,-0.84969,-0.15452,4
1.78451,-0.82513,-0.14348,4
1.8167,-0.83022,-0.14626,4
1.79564,-0.88011,-0.11641,4
1.81183,-0.88577,-0.09466,4
1.81045,-0.884,-0.07095,4
1.86335,-1.10072,0.03342,4
1.84228,-1.10777,0.02969,4
1.85096,-1.11799,0.01615,4
1.88694,-1.07148,0.05871,4
1.91346,-1.11135,0.05724,4
1.86091,-1.06289,0.08987,4
1.81619,-0.86223,-0.01007,4
1.8446,-0.83506,-0.02062,4
1.79483,-0.84516,-0.04198,4
1.80684,-0.77126,-0.02575,4
1.76629,-0.76408,0.0015,4
1.8386,-0.80812,-0.08676,4
1.83236,-0.77333,-0.03251,4
1.77169,-0.7862,-0.01019,4
1.83705,-0.75188,-0.04379,4
1.84813,-0.74165,-0.04712,4
1.84251,-0.7554,-0.04394,4
1.82793,-0.72627,-0.06149,4
1.82305,-0.66492,-0.07778,4
1.86256,-0.66586,-0.06628,4
1.81912,-0.64557,-0.06659,4
1.79681,-0.76077,-0.03771,4
1.78379,-0.79377,-0.01421,4
1.83743,-0.78809,-0.02932,4
1.81348,-0.77071,-0.05038,4
1.8005,-0.79657,-0.0367,4
1.82996,-0.75949,-0.03914,4
1.81341,-0.73515,-0.08225,4
1.81303,-0.73639,-0.09813,4
1.78106,-0.7219,-0.10031,4
1.82769,-0.86499,-0.0826,4
1.85153,-0.82702,-0.08757,4
1.83945,-0.85252,-0.07003,4
1.82629,-0.84767,-0.06356,4
1.81253,-0.83972,-0.06731,4
1.85381,-0.861,-0.04543,4
1.80375,-0.78877,0.03664,4
1.81114,-0.78306,0.0146,4
1.7682,-0.82871,0.03504,4
1.76305,-0.63166,-0.13878,4
1.76817,-0.60717,-0.14273,4
1.77572,-0.6513,-0.09352,4
1.77827,-0.60483,-0.24838,4
1.74813,-0.59358,-0.23262,4
1.78295,-0.5679,-0.23682,4
1.80908,-0.80495,-0.08907,4
1.83544,-0.81561,-0.06138,4
1.82099,-0.78713,-0.07979,4
1.80672,-0.82355,-0.03384,4
1.798,-0.80722,-0.02473,4
1.82515,-0.79206,-0.04651,4
1.83445,-0.90518,-0.00081,4
1.86486,-0.91796,0.00379,4
1.84809,-0.92003,-0.02329,4
1.83412,-0.87154,-0.02003,4
1.81694,-0.87993,-0.02502,4
1.84621,-0.89687,-0.07335,4
1.83823,-0.72141,-0.08842,4
1.804,-0.74027,-0.10694,4
1.83654,-0.73787,-0.13143,4
1.80753,-0.64557,-0.16726,4
1.80276,-0.66068,-0.17924,4
1.81787,-0.64298,-0.17783,4
1.75369,-0.62964,-0.20168,4
1.77919,-0.60585,-0.21807,4
1.73119,-0.6416,-0.20722,4
1.81918,-0.78999,-0.00271,4
1.82032,-0.81804,-0.03761,4
1.80182,-0.75219,0.00141,4
1.85223,-0.92916,0.07141,4
1.82984,-0.92018,0.03755,4
1.84774,-0.95524,0.04219,4
1.79666,-0.77344,-0.13058,4
1.78932,-0.8067,-0.12658,4
1.78757,-0.76848,-0.12992,4
1.80925,-0.7087,-0.15818,4
1.81264,-0.71881,-0.17475,4
1.80951,-0.70616,-0.12158,4
1.81318,-0.88612,-0.00751,4
1.80191,-0.87124,-0.00466,4
1.82097,-0.91127,-0.02815,4
1.85504,-1.08737,0.15842,4
1.84853,-1.07892,0.19224,4
1.85698,-1.11393,0.15352,4
1.85658,-0.98762,0.12198,4
1.88649,-1.00441,0.18026,4
1.86224,-0.96083,0.16514,4
1.7831,-0.79973,-0.00548,4
1.81031,-0.78724,0.00929,4
1.76133,-0.75831,0.01949,4
1.80135,-0.76159,-0.02109,4
1.80083,-0.75863,-0.01932,4
1.81115,-0.77033,-0.04544,4
1.83737,-0.88175,-0.03748,4
1.82575,-0.87695,-0.04008,4
1.82735,-0.88983,-0.05137,4
1.82342,-0.886,-0.06094,4
1.84467,-0.94088,-0.0588,4
1.83841,-0.86738,-0.08039,4
1.79542,-0.69541,-0.07598,4
1.80631,-0.6844,-0.10965,4
1.81164,-0.70645,-0.05466,4
1.79912,-0.7207,-0.1111,4
1.82278,-0.70479,-0.11623,4
1.80631,-0.71324,-0.1245,4
1.81451,-0.7592,-0.08821,4
1.81304,-0.78558,-0.09779,4
1.82633,-0.80185,-0.10551,4
1.80626,-0.71933,-0.07028,4
1.79614,-0.73221,-0.07373,4
1.83221,-0.73028,-0.06995,4
1.79141,-0.66593,-0.16822,4
1.80392,-0.64399,-0.14385,4
1.75011,-0.67538,-0.17764,4
1.78238,-0.79618,-0.153,4
1.81684,-0.80103,-0.14361,4
1.78489,-0.84342,-0.14926,4
1.77404,-1.11359,0.06433,4
1.77272,-1.12959,0.06374,4
1.74952,-1.09615,0.03648,4
1.79359,-1.15036,0.24003,4
1.76506,-1.14658,0.21058,4
1.80359,-1.15914,0.25033,4
1.82863,-0.98026,0.22216,4
1.86113,-0.99662,0.20426,4
1.85062,-0.97551,0.20607,4
1.83405,-0.76336,0.04526,4
1.81001,-0.69494,0.04979,4
1.8306,-0.73897,0.05138,4
1.82086,-0.74325,0.012,4
1.81663,-0.75401,0.00029,4
1.82953,-0.7414,0.00127,4
1.82572,-0.97985,0.1863,4
1.85005,-1.0047,0.19948,4
1.8372,-0.98233,0.18492,4
1.85331,-1.03738,0.19074,4
1.87508,-1.04871,0.1539,4
1.86919,-1.0185,0.18563,4
1.88884,-0.83824,0.11884,4
1.89347,-0.83092,0.15855,4
1.88914,-0.81933,0.11396,4
1.90119,-0.75313,0.12521,4
1.93144,-0.79984,0.12141,4
1.88288,-0.74843,0.12402,4
1.82833,-0.94808,0.19914,4
1.82887,-0.93255,0.20847,4
1.78988,-0.95757,0.19557,4
1.8079,-0.85211,0.16529,4
1.79896,-0.83866,0.13191,4
1.80437,-0.86327,0.1326,4
1.86685,-0.73473,0.13249,4
1.87548,-0.71333,0.09822,4
1.89307,-0.69926,0.12461,4
1.89364,-0.86494,0.21136,4
1.88855,-0.85795,0.23203,4
1.87122,-0.88588,0.20027,4
1.90742,-0.85813,0.10855,4
1.92985,-0.87123,0.10621,4
1.87969,-0.82839,0.12316,4
1.87969,-0.80141,0.07623,4
1.89457,-0.78344,0.04607,4
1.85231,-0.74896,0.0647,4
1.85834,-0.84072,0.19241,4
1.81459,-0.8455,0.18299,4
1.88562,-0.83619,0.17497,4
-1.63516,0.84387,0.23324,4
-1.63738,0.83668,0.23036,4
-1.65075,0.86339,0.24798,4
-1.62477,0.65771,0.15419,4
-1.61428,0.62802,0.16257,4
-1.6043,0.68089,0.17408,4
-1.57207,0.68787,0.16614,4
-1.55722,0.6863,0.18785,4
-1.5644,0.68822,0.17119,4
-1.62611,0.69449,0.18632,4
-1.59308,0.69336,0.19155,4
-1.63991,0.69751,0.16773,4
-1.69109,0.65302,0.11075,4
-1.6904,0.66993,0.10832,4
-1.71224,0.67888,0.12206,4
-1.67169,0.658,0.12858,4
-1.66483,0.65717,0.11688,4
-1.67751,0.66205,0.11935,4
-1.66225,0.70707,0.16366,4
-1.65081,0.68975,0.15589,4
-1.64441,0.72328,0.1382,4
-1.66463,0.7591,0.19074,4
-1.66345,0.76941,0.17835,4
-1.68665,0.73135,0.19009,4
-1.6486,0.76217,0.27927,4
-1.61582,0.78593,0.33036,4
-1.62937,0.74273,0.31937,4
-1.76526,0.39854,0.06885,4
-1.77214,0.39446,0.06266,4
-1.78673,0.34012,0.09324,4
-1.74169,0.25449,-0.40654,4
-1.71947,0.25923,-0.4294,4
-1.73136,0.2344,-0.41953,4
-1.49704,0.91886,-0.07245,4
-1.50572,0.92412,-0.02555,4
-1.49207,0.92705,-0.08891,4
-1.50072,0.95001,0.41829,4
-1.49652,0.92723,0.39618,4
-1.47627,0.99126,0.4093,4
-1.65358,0.5219,0.22625,4
-1.64702,0.49592,0.21452,4
-1.65692,0.47716,0.22089,4
-1.63406,0.76842,0.08784,4
-1.61676,0.76261,0.0886,4
-1.63679,0.77236,0.05538,4
-1.68507,0.55938,-0.19462,4
-1.728,0.52077,-0.21372,4
-1.69603,0.57249,-0.19589,4
-1.68699,0.46509,-0.1521,4
-1.67869,0.44811,-0.18486,4
-1.67476,0.46732,-0.19057,4
-1.59603,0.82364,0.16663,4
-1.57616,0.81901,0.20023,4
-1.59624,0.81418,0.18045,4
-1.61668,0.83421,0.13188,4
-1.63414,0.83134,0.14797,4
-1.64412,0.87952,0.15156,4
-1.63973,0.89853,0.09924,4
-1.60932,0.90758,0.0953,4
-1.65805,0.93775,0.11514,4
-1.6319,0.89369,0.14118,4
-1.6801,0.90119,0.13006,4
-1.64615,0.90742,0.15049,4
-1.62648,0.64158,0.19881,4
-1.63351,0.67675,0.1777,4
-1.63909,0.64505,0.18118,4
-1.57743,0.84075,0.12696,4
-1.56457,0.83763,0.18964,4
-1.59367,0.87499,0.15132,4
-1.56265,1.01747,0.12484,4
-1.57559,1.0379,0.15566,4
-1.51442,1.02095,0.1153,4
-1.63353,0.74286,0.22761,4
-1.66482,0.73951,0.2244,4
-1.61746,0.73886,0.23147,4
-1.61366,0.7465,0.21427,4
-1.63756,0.73237,0.18093,4
-1.60508,0.77829,0.22189,4
-1.59669,0.82085,0.2101,4
-1.5656,0.82094,0.18665,4
-1.56267,0.80114,0.21456,4
-1.60773,0.77244,0.22681,4
-1.60983,0.79148,0.23141,4
-1.61979,0.76803,0.2073,4
-1.61733,0.77428,0.20303,4
-1.63088,0.76059,0.20403,4
-1.62616,0.79045,0.19728,4
-1.63766,0.71323,0.27807,4
-1.63986,0.68425,0.27328,4
-1.61352,0.71599,0.29341,4
-1.50935,0.85997,0.57544,4
-1.5131,0.88539,0.60481,4
-1.5204,0.86955,0.55974,4
-1.56806,1.09958,0.37446,4
-1.58896,1.09845,0.40007,4
-1.54347,1.09905,0.41237,4
-1.65377,0.6661,0.10905,4
-1.64587,0.65834,0.10272,4
-1.66869,0.68471,0.10103,4
-1.34435,0.44745,0.23899,4
-1.34459,0.47955,0.26043,4
-1.33301,0.46928,0.22499,4
-1.42539,0.55935,0.2469,4
-1.4213,0.53567,0.26863,4
-1.42809,0.54092,0.24209,4
-1.65501,0.68048,0.24186,4
-1.66092,0.68773,0.27577,4
-1.63955,0.67865,0.23431,4
-1.64534,0.6867,0.22139,4
-1.65512,0.71368,0.19703,4
-1.66319,0.68392,0.20411,4
-1.66341,0.58608,0.20175,4
-1.64076,0.5714,0.21199,4
-1.66495,0.59524,0.19965,4
-1.59774,0.79229,0.23738,4
-1.62063,0.82954,0.2559,4
-1.59514,0.79231,0.23951,4
-1.64941,0.7208,0.25629,4
-1.61857,0.7568,0.24269,4
-1.63229,0.76603,0.2457,4
-1.70221,0.68588,0.13659,4
-1.68829,0.68102,0.11895,4
-1.71316,0.71164,0.14721,4
-1.62394,0.7597,0.08327,4
-1.61091,0.77098,0.10126,4
-1.65471,0.77629,0.08119,4
-1.63428,0.67894,0.19135,4
-1.6072,0.67607,0.20354,4
-1.60978,0.68556,0.19027,4
-1.56397,0.76328,0.24733,4
-1.60825,0.75651,0.24815,4
-1.56554,0.7622,0.23264,4
-1.54457,0.83403,0.1826,4
-1.5718,0.83045,0.20737,4
-1.54116,0.81886,0.18129,4
-1.61511,0.8492,0.16002,4
-1.63046,0.81487,0.18676,4
-1.61675,0.85821,0.14336,4
-1.63814,0.80775,0.19397,4
-1.62282,0.80588,0.23971,4
-1.63319,0.81565,0.1916,4
-1.68538,0.6606,0.22265,4
-1.68941,0.6811,0.2135,4
-1.686,0.63831,0.21865,4
-1.68457,0.70961,0.32916,4
-1.67945,0.69986,0.31963,4
-1.67689,0.68676,0.29785,4
-1.67681,0.77419,0.30731,4
-1.69894,0.75677,0.30914,4
-1.65192,0.76566,0.28723,4
-1.67247,0.56408,0.17915,4
-1.68677,0.55758,0.16898,4
-1.68599,0.56796,0.1688,4
-1.64348,0.55918,0.18013,4
-1.64156,0.55718,0.17458,4
-1.65654,0.54333,0.19076,4
-1.59274,0.84844,0.18589,4
-1.58543,0.85096,0.17563,4
-1.60784,0.86216,0.1901,4
-1.60529,0.85491,0.21841,4
-1.59881,0.8746,0.23491,4
-1.57768,0.87381,0.22499,4
-1.64133,0.71888,0.25848,4
-1.65198,0.71925,0.22826,4
-1.63293,0.68793,0.26879,4
-1.63895,0.74901,0.23456,4
-1.68673,0.75834,0.25451,4
-1.63151,0.77126,0.22681,4
-1.64314,0.74784,0.2561,4
-1.68993,0.76939,0.2769,4
-1.65097,0.71518,0.29643,4
-1.62607,0.67495,0.34202,4
-1.60074,0.65686,0.38006,4
-1.61625,0.68322,0.34499,4
-1.58794,0.6064,0.24945,4
-1.60502,0.58056,0.2734,4
-1.57296,0.6184,0.24045,4
-1.6171,0.69465,0.19913,4
-1.62261,0.70228,0.24757,4
-1.61398,0.66664,0.23164,4
-1.67918,0.65031,0.30218,4
-1.67677,0.63697,0.28133,4
-1.64288,0.63789,0.29649,4
-1.64441,0.64162,0.23962,4
-1.68297,0.63816,0.2395,4
-1.64264,0.64274,0.25402,4
-1.63347,0.70931,0.05929,4
-1.65419,0.70743,0.04634,4
-1.65163,0.70784,0.05655,4
-1.68674,0.61861,0.10762,4
-1.68834,0.59014,0.13957,4
-1.71323,0.62757,0.1125,4
-1.51644,1.08128,0.19299,4
-1.53844,1.10083,0.2098,4
-1.51926,1.08896,0.20472,4
-1.52682,1.1849,0.25592,4
-1.53092,1.21909,0.27638,4
-1.49488,1.18955,0.23349,4
-1.70007,0.81125,0.36266,4
-1.70271,0.82505,0.37457,4
-1.69793,0.83318,0.33716,4
-1.5449,0.73622,0.61456,4
-1.53991,0.732,0.60042,4
-1.5252,0.74411,0.63168,4
-1.60304,-0.91655,0.43951,4
-1.59344,-0.91747,0.42406,4
-1.59173,-0.91793,0.42916,4
-1.61082,-0.58436,-0.07528,4
-1.59983,-0.60415,-0.0682,4
-1.62704,-0.55362,-0.10399,4
-1.36012,1.59005,0.1178,4
-1.36569,1.62229,0.09592,4
-1.37445,1.55836,0.12339,4
-1.45362,1.37134,0.30987,4
-1.46315,1.38654,0.3183,4
-1.44789,1.37146,0.27779,4
-1.68186,0.74193,0.29243,4
-1.68209,0.73501,0.31064,4
-1.67119,0.73407,0.27836,4
-1.73414,0.54503,0.25859,4
-1.76416,0.52812,0.23726,4
-1.72469,0.58085,0.24447,4
-1.68022,0.67317,0.21263,4
-1.6502,0.68421,0.221,4
-1.67406,0.65158,0.23194,4
-1.68429,0.6401,0.17423,4
-1.72106,0.6116,0.15211,4
-1.67552,0.63843,0.17958,4
-1.70793,0.55012,0.14477,4
-1.70123,0.5412,0.12749,4
-1.71075,0.53518,0.12497,4
-1.65093,0.75648,0.25063,4
-1.62186,0.74646,0.23108,4
-1.63652,0.73929,0.24386,4
-1.63816,0.70293,0.24589,4
-1.63325,0.668,0.24745,4
-1.66499,0.68677,0.2219,4
-1.61561,0.64941,0.27449,4
-1.63316,0.66104,0.26613,4
-1.6577,0.6471,0.27436,4
-1.63423,0.66437,0.27485,4
-1.59115,0.63629,0.27157,4
-1.63124,0.68413,0.27158,4
-1.69218,0.60545,0.19873,4
-1.67577,0.63337,0.17312,4
-1.71654,0.64549,0.19186,4
-1.69068,0.63391,0.23016,4
-1.67249,0.67278,0.21057,4
-1.67995,0.62518,0.21033,4
-1.681,0.60184,0.24501,4
-1.67618,0.59249,0.23797,4
-1.66919,0.59894,0.24047,4
-1.6081,0.63124,0.23273,4
-1.59657,0.63456,0.24339,4
-1.58883,0.67964,0.18586,4
-1.622,0.6606,0.1877,4
-1.61257,0.68618,0.18323,4
-1.63284,0.65727,0.18159,4
-1.6765,0.64947,0.20472,4
-1.6808,0.61791,0.21548,4
-1.65974,0.68083,0.19744,4
-1.64174,0.67941,0.26361,4
-1.64027,0.67696,0.23924,4
-1.66953,0.68537,0.31718,4
-1.65919,0.58201,0.20741,4
-1.68927,0.58374,0.21454,4
-1.65791,0.58689,0.23909,4
-1.66012,0.55307,0.19232,4
-1.6547,0.58654,0.18112,4
-1.66415,0.55167,0.1816,4
-1.6236,0.62252,0.23947,4
-1.5948,0.61921,0.23257,4
-1.61443,0.61152,0.26065,4
-1.61547,0.72201,0.33118,4
-1.61853,0.74904,0.33903,4
-1.6045,0.77023,0.31972,4
-1.71574,0.5655,0.22225,4
-1.73367,0.56563,0.2213,4
-1.77062,0.55314,0.21273,4
-1.67388,0.73824,0.29437,4
-1.64445,0.74293,0.30924,4
-1.68571,0.71039,0.30753,4
-1.58553,0.79157,0.33957,4
-1.62096,0.79915,0.38751,4
-1.60535,0.81646,0.32787,4
-1.59556,0.34867,0.16783,4
-1.5942,0.36335,0.17149,4
-1.56868,0.33329,0.2027,4
-1.69745,0.50102,0.21981,4
-1.68238,0.47957,0.20093,4
-1.69768,0.4929,0.22268,4
-1.67734,0.77285,0.27098,4
-1.64734,0.78633,0.24599,4
-1.66203,0.75071,0.26335,4
-1.57415,0.55376,0.14198,4
-1.58742,0.57295,0.15841,4
-1.57503,0.57981,0.09888,4
-1.61774,0.48943,0.05377,4
-1.60199,0.50947,0.05372,4
-1.64891,0.47868,0.08001,4
-1.67151,0.75988,0.24306,4
-1.68366,0.77428,0.2683,4
-1.68029,0.76986,0.25562,4
-1.7028,0.73636,0.2924,4
-1.68649,0.76517,0.28569,4
-1.70131,0.76489,0.29737,4
-1.59005,0.75353,0.32891,4
-1.58288,0.74415,0.34761,4
-1.59445,0.78673,0.33377,4
-1.54421,0.72631,0.26592,4
-1.53415,0.73042,0.24972,4
-1.50087,0.75793,0.30482,4
-1.58516,0.66836,0.25083,4
-1.56288,0.66718,0.24524,4
-1.59253,0.66801,0.23844,4
-1.65293,0.63242,0.26716,4
-1.65044,0.6417,0.27255,4
-1.67402,0.61269,0.27546,4
-1.64893,0.62518,0.24027,4
-1.62757,0.60332,0.22728,4
-1.66371,0.61819,0.26681,4
-1.64248,0.65076,0.29213,4
-1.66112,0.63838,0.26222,4
-1.68342,0.65249,0.28067,4
-1.67746,0.67859,0.26931,4
-1.68348,0.69785,0.26508,4
-1.67894,0.72194,0.25648,4
-1.71238,0.5755,0.23917,4
-1.71168,0.55853,0.23598,4
-1.67974,0.57578,0.21901,4
-1.68151,0.71971,0.33179,4
-1.68911,0.73387,0.3512,4
-1.70619,0.74003,0.3346,4
-1.6208,0.77685,0.35313,4
-1.62303,0.80766,0.35294,4
-1.59601,0.73509,0.36546,4
-1.66109,0.40523,0.18671,4
-1.67682,0.43197,0.1588,4
-1.65434,0.35075,0.20958,4
-1.73502,0.27744,0.00276,4
-1.74061,0.26898,0.01623,4
-1.71585,0.23538,-0.00972,4
-1.69119,0.63509,0.0949,4
-1.69539,0.68475,0.10089,4
-1.72959,0.69148,0.11382,4
-1.63217,0.89083,0.30531,4
-1.63432,0.88139,0.27824,4
-1.63809,0.86755,0.29227,4
-1.65166,0.69511,0.26786,4
-1.65023,0.69122,0.25147,4
-1.6416,0.68744,0.2827,4
-1.63683,0.70772,0.27735,4
-1.6403,0.7084,0.25027,4
-1.65083,0.68545,0.28369,4
-1.63749,0.72224,0.28905,4
-1.62401,0.69452,0.29179,4
-1.65439,0.67685,0.27041,4
-1.62796,0.65598,0.27384,4
-1.66828,0.64523,0.28703,4
-1.63304,0.64144,0.3122,4
-1.60554,0.72324,0.32494,4
-1.59903,0.69899,0.3443,4
-1.59194,0.68944,0.33089,4
-1.60172,0.78211,0.31747,4
-1.60638,0.78971,0.31467,4
-1.61873,0.75302,0.35395,4
-1.69848,0.50928,0.20149,4
-1.67567,0.52463,0.19708,4
-1.69659,0.49131,0.21289,4
-0.37312,-0.10385,2.74209,1
-0.36698,-0.13465,2.73903,1
-0.37399,-0.15634,2.75892,1
0.84272,1.13914,2.97117,1
0.83515,1.13576,2.97201,1
0.84696,1.11498,2.9804,1
1.43132,1.33016,2.54779,1
1.40343,1.30234,2.58547,1
1.44818,1.36617,2.53446,1
0.21462,0.16153,2.22261,1
0.23404,0.13719,2.20655,1
0.19242,0.14509,2.21093,1
0.52226,-0.69168,2.36809,1
0.54941,-0.6895,2.37962,1
0.53072,-0.67587,2.37568,1
0.09587,-0.1182,1.94037,1
0.10584,-0.13489,1.9498,1
0.11978,-0.13881,1.92524,1
0.33598,0.67546,1.92085,1
0.32939,0.65472,1.91601,1
0.34734,0.73085,1.91744,1
0.73545,-0.177,2.34234,1
0.70264,-0.15821,2.34932,1
0.75651,-0.1869,2.31158,1
0.39766,-0.74409,2.73216,1
0.37199,-0.74196,2.71676,1
0.41841,-0.76211,2.73776,1
0.50938,-0.01794,2.36519,1
0.52761,-0.05279,2.39431,1
0.52189,0.01447,2.36556,1
0.36157,0.44124,2.15354,1
0.40353,0.40643,2.18757,1
0.35468,0.42773,2.15238,1
0.54461,-0.12297,2.28297,1
0.53104,-0.12757,2.27809,1
0.52548,-0.14251,2.31731,1
0.57301,-0.13717,2.35146,1
0.611,-0.13491,2.35679,1
0.56597,-0.15204,2.36612,1
0.21421,0.09982,2.25306,1
0.1959,0.15609,2.28047,1
0.1904,0.08479,2.24273,1
0.65931,0.20253,2.14091,1
0.67579,0.21295,2.16932,1
0.66432,0.20897,2.09418,1
0.54126,0.15183,2.17772,1
0.56582,0.14259,2.15324,1
0.55941,0.13086,2.16833,1
0.17726,0.05243,2.18189,1
0.1457,0.05754,2.17293,1
0.22126,0.04823,2.18714,1
0.60321,0.15451,2.14612,1
0.60917,0.17327,2.16032,1
0.61735,0.14112,2.17392,1
0.72063,0.22556,2.32242,1
0.67758,0.22974,2.28288,1
0.72502,0.2418,2.28868,1
0.55164,0.17746,2.18764,1
0.54565,0.1648,2.18055,1
0.54547,0.18403,2.1695,1
0.46098,0.29361,2.02229,1
0.46156,0.32223,2.0341,1
